id|nombre|fuente|url|tipo|subtipo|periodo|actualizacion_sedesol|metadata|data_date
televi_dig|||||||2018-07-06 18:33:23.105661||2016-a
sir_tvdig|||||||2018-07-06 18:33:23.105661||2016-a
ant_sky|||||||2018-07-06 18:33:23.105661||2016-a
sir_sky|||||||2018-07-06 18:33:23.105661||2016-a
videocas|||||||2018-07-06 18:33:23.105661||2016-a
sir_vid|||||||2018-07-06 18:33:23.105661||2016-a
telefon|||||||2018-07-06 18:33:23.105661||2016-a
sir_telef|||||||2018-07-06 18:33:23.105661||2016-a
celular|||||||2018-07-06 18:33:23.105661||2016-a
sir_cel|||||||2018-07-06 18:33:23.105661||2016-a
compu|||||||2018-07-06 18:33:23.105661||2016-a
sir_compu|||||||2018-07-06 18:33:23.105661||2016-a
clima|||||||2018-07-06 18:33:23.105661||2016-a
sir_clima|||||||2018-07-06 18:33:23.105661||2016-a
vehi|||||||2018-07-06 18:33:23.105661||2016-a
sir_vehi|||||||2018-07-06 18:33:23.105661||2016-a
internet|||||||2018-07-06 18:33:23.105661||2016-a
sir_inter|||||||2018-07-06 18:33:23.105661||2016-a
tie_agri|||||||2018-07-06 18:33:23.105661||2016-a
prop_tier1|||||||2018-07-06 18:33:23.105661||2016-a
prop_tier2|||||||2018-07-06 18:33:23.105661||2016-a
c_maiz|||||||2018-07-06 18:33:23.105661||2016-a
c_frij|||||||2018-07-06 18:33:23.105661||2016-a
c_cere|||||||2018-07-06 18:33:23.105661||2016-a
c_frut|||||||2018-07-06 18:33:23.105661||2016-a
c_cana|||||||2018-07-06 18:33:23.105661||2016-a
c_jito|||||||2018-07-06 18:33:23.105661||2016-a
c_chil|||||||2018-07-06 18:33:23.105661||2016-a
c_limn|||||||2018-07-06 18:33:23.105661||2016-a
c_papa|||||||2018-07-06 18:33:23.105661||2016-a
c_cafe|||||||2018-07-06 18:33:23.105661||2016-a
c_cate|||||||2018-07-06 18:33:23.105661||2016-a
c_forr|||||||2018-07-06 18:33:23.105661||2016-a
c_otro|||||||2018-07-06 18:33:23.105661||2016-a
cul_riego|||||||2018-07-06 18:33:23.105661||2016-a
cul_maquin|||||||2018-07-06 18:33:23.105661||2016-a
cul_anim|||||||2018-07-06 18:33:23.105661||2016-a
cul_ferorg|||||||2018-07-06 18:33:23.105661||2016-a
cul_ferqui|||||||2018-07-06 18:33:23.105661||2016-a
cul_plagui|||||||2018-07-06 18:33:23.105661||2016-a
uso_hid_tr|||||||2018-07-06 18:33:23.105661||2016-a
caballos|||||||2018-07-06 18:33:23.105661||2016-a
burros|||||||2018-07-06 18:33:23.105661||2016-a
bueyes|||||||2018-07-06 18:33:23.105661||2016-a
chivos|||||||2018-07-06 18:33:23.105661||2016-a
reses|||||||2018-07-06 18:33:23.105661||2016-a
gallinas|||||||2018-07-06 18:33:23.105661||2016-a
cerdos|||||||2018-07-06 18:33:23.105661||2016-a
conejos|||||||2018-07-06 18:33:23.105661||2016-a
proyecto|||||||2018-07-06 18:33:23.105661||2016-a
p_agri|||||||2018-07-06 18:33:23.105661||2016-a
p_manu|||||||2018-07-06 18:33:23.105661||2016-a
p_come|||||||2018-07-06 18:33:23.105661||2016-a
p_tran|||||||2018-07-06 18:33:23.105661||2016-a
p_prof|||||||2018-07-06 18:33:23.105661||2016-a
p_educ|||||||2018-07-06 18:33:23.105661||2016-a
p_sald|||||||2018-07-06 18:33:23.105661||2016-a
p_recr|||||||2018-07-06 18:33:23.105661||2016-a
p_aloj|||||||2018-07-06 18:33:23.105661||2016-a
p_comu|||||||2018-07-06 18:33:23.105661||2016-a
p_otro|||||||2018-07-06 18:33:23.105661||2016-a
p_proy_esp|||||||2018-07-06 18:33:23.105661||2016-a
fam_entr1|||||||2018-07-06 18:33:23.105661||2016-a
tot_entr1|||||||2018-07-06 18:33:23.105661||2016-a
ren_entr1|||||||2018-07-06 18:33:23.105661||2016-a
fam_entr2|||||||2018-07-06 18:33:23.105661||2016-a
tot_entr2|||||||2018-07-06 18:33:23.105661||2016-a
ren_entr2|||||||2018-07-06 18:33:23.105661||2016-a
fam_entr3|||||||2018-07-06 18:33:23.105661||2016-a
tot_entr3|||||||2018-07-06 18:33:23.105661||2016-a
ren_entr3|||||||2018-07-06 18:33:23.105661||2016-a
fam_entr4|||||||2018-07-06 18:33:23.105661||2016-a
tot_entr4|||||||2018-07-06 18:33:23.105661||2016-a
ren_entr4|||||||2018-07-06 18:33:23.105661||2016-a
fam_entr5|||||||2018-07-06 18:33:23.105661||2016-a
tot_entr5|||||||2018-07-06 18:33:23.105661||2016-a
ren_entr5|||||||2018-07-06 18:33:23.105661||2016-a
fam_entr6|||||||2018-07-06 18:33:23.105661||2016-a
tot_entr6|||||||2018-07-06 18:33:23.105661||2016-a
ren_entr6|||||||2018-07-06 18:33:23.105661||2016-a
id_corte|||||||2018-07-06 18:33:23.105661||2016-a
emigro|||||||2018-07-06 18:33:23.105661||2016-a
seg_jefa|||||||2018-07-06 18:33:23.105661||2016-a
tit_jefa|||||||2018-07-06 18:33:23.105661||2016-a
jornalero|||||||2018-07-06 18:33:23.105661||2016-a
tit_jorn|||||||2018-07-06 18:33:23.105661||2016-a
pet|||||||2018-07-06 18:33:23.105661||2016-a
tit_pet|||||||2018-07-06 18:33:23.105661||2016-a
leche|||||||2018-07-06 18:33:23.105661||2016-a
tit_lech|||||||2018-07-06 18:33:23.105661||2016-a
guarderia|||||||2018-07-06 18:33:23.105661||2016-a
tit_guard|||||||2018-07-06 18:33:23.105661||2016-a
est_infan|||||||2018-07-06 18:33:23.105661||2016-a
tit_estanc|||||||2018-07-06 18:33:23.105661||2016-a
procampo|||||||2018-07-06 18:33:23.105661||2016-a
tit_proc|||||||2018-07-06 18:33:23.105661||2016-a
desp_dif|||||||2018-07-06 18:33:23.105661||2016-a
tit_dif|||||||2018-07-06 18:33:23.105661||2016-a
pronabes|||||||2018-07-06 18:33:23.105661||2016-a
tit_prona|||||||2018-07-06 18:33:23.105661||2016-a
apoy_viv|||||||2018-07-06 18:33:23.105661||2016-a
tit_apoy|||||||2018-07-06 18:33:23.105661||2016-a
desp_ini|||||||2018-07-06 18:33:23.105661||2016-a
tit_ini|||||||2018-07-06 18:33:23.105661||2016-a
desa_esc|||||||2018-07-06 18:33:23.105661||2016-a
tit_desy|||||||2018-07-06 18:33:23.105661||2016-a
probecat|||||||2018-07-06 18:33:23.105661||2016-a
tit_prob|||||||2018-07-06 18:33:23.105661||2016-a
prog_opr|||||||2018-07-06 18:33:23.105661||2016-a
tit_pop|||||||2018-07-06 18:33:23.105661||2016-a
fonaes|||||||2018-07-06 18:33:23.105661||2016-a
tit_fona|||||||2018-07-06 18:33:23.105661||2016-a
bec_esc|||||||2018-07-06 18:33:23.105661||2016-a
tit_bec|||||||2018-07-06 18:33:23.105661||2016-a
bec_trans|||||||2018-07-06 18:33:23.105661||2016-a
tit_trans|||||||2018-07-06 18:33:23.105661||2016-a
mic_emp|||||||2018-07-06 18:33:23.105661||2016-a
tit_mic|||||||2018-07-06 18:33:23.105661||2016-a
otr_prog|||||||2018-07-06 18:33:23.105661||2016-a
tit_otrpr|||||||2018-07-06 18:33:23.105661||2016-a
desc_otrpr|||||||2018-07-06 18:33:23.105661||2016-a
gas_trans|||||||2018-07-06 18:33:23.105661||2016-a
gas_hig|||||||2018-07-06 18:33:23.105661||2016-a
piso_gub|||||||2018-07-06 18:33:23.105661||2016-a
escusa_gub|||||||2018-07-06 18:33:23.105661||2016-a
focos|||||||2018-07-06 18:33:23.105661||2016-a
gasto_luz|||||||2018-07-06 18:33:23.105661||2016-a
licuadora|||||||2018-07-06 18:33:23.105661||2016-a
sir_lic|||||||2018-07-06 18:33:23.105661||2016-a
fregadero|||||||2018-07-06 18:33:23.105661||2016-a
sir_freg|||||||2018-07-06 18:33:23.105661||2016-a
plancha|||||||2018-07-06 18:33:23.105661||2016-a
sir_plan|||||||2018-07-06 18:33:23.105661||2016-a
radio|||||||2018-07-06 18:33:23.105661||2016-a
sir_radio|||||||2018-07-06 18:33:23.105661||2016-a
compu_gub|||||||2018-07-06 18:33:23.105661||2016-a
tractor|||||||2018-07-06 18:33:23.105661||2016-a
sir_trac|||||||2018-07-06 18:33:23.105661||2016-a
pre_agri|||||||2018-07-06 18:33:23.105661||2016-a
ropa|||||||2018-07-06 18:33:23.105661||2016-a
zapatos|||||||2018-07-06 18:33:23.105661||2016-a
pan|||||||2018-07-06 18:33:23.105661||2016-a
fruta|||||||2018-07-06 18:33:23.105661||2016-a
verdura|||||||2018-07-06 18:33:23.105661||2016-a
oleche|||||||2018-07-06 18:33:23.105661||2016-a
huevos|||||||2018-07-06 18:33:23.105661||2016-a
carne|||||||2018-07-06 18:33:23.105661||2016-a
medicinas|||||||2018-07-06 18:33:23.105661||2016-a
util_esc|||||||2018-07-06 18:33:23.105661||2016-a
uni_esc|||||||2018-07-06 18:33:23.105661||2016-a
tra_esc|||||||2018-07-06 18:33:23.105661||2016-a
ahorrar|||||||2018-07-06 18:33:23.105661||2016-a
material|||||||2018-07-06 18:33:23.105661||2016-a
enseres|||||||2018-07-06 18:33:23.105661||2016-a
p_compra1|||||||2018-07-06 18:33:23.105661||2016-a
p_compra2|||||||2018-07-06 18:33:23.105661||2016-a
p_compra3|||||||2018-07-06 18:33:23.105661||2016-a
nin_s_beca|||||||2018-07-06 18:33:23.105661||2016-a
no_beca|||||||2018-07-06 18:33:23.105661||2016-a
no_beca1|||||||2018-07-06 18:33:23.105661||2016-a
no_beca2|||||||2018-07-06 18:33:23.105661||2016-a
otra_no|||||||2018-07-06 18:33:23.105661||2016-a
per_auto|||||||2018-07-06 18:33:23.105661||2016-a
per_noaut|||||||2018-07-06 18:33:23.105661||2016-a
vtot_cua|||||||2018-07-06 18:33:23.105661||2016-a
