id|nombre|fuente|url|tipo|subtipo|periodo|actualizacion_sedesol|metadata|data_date
wkt|Geometría|INEGI|http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/marcogeo/889463142683_s.zip|geometría|margo geoestadístico|2018|2018-01-08 16:44:33.110354||2018-a
cve_ent|Clave de Entidad|INEGI|http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/marcogeo/889463142683_s.zip|geometría|margo geoestadístico|2018|2018-01-08 16:44:33.110354||2018-a
nom_ent|Nombre de Entidad|INEGI|http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/marcogeo/889463142683_s.zip|geometría|margo geoestadístico|2018|2018-01-08 16:44:33.110354||2018-a
actualizacion_sedesol|Fecha de Actualización|INEGI|http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/marcogeo/889463142683_s.zip|geometría|margo geoestadístico|2018|2018-01-08 16:44:33.110354||2018-a
data_date|Fecha del Dato|INEGI|http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/marcogeo/889463142683_s.zip|geometría|margo geoestadístico|2018|2018-01-08 16:44:33.110354||2018-a
